geo,proorismos,evro_ana_taxidi,evro_ana_nyxta,taxidia_ana_katoiko,nyxtes_ana_katoiko,nyxtes_ana_taxidi,xora,kratos_melos,xora_krisis,einai_ellada,einai_ee,omada_xrwmatos,proorismos_onoma,imerominia
LU,FOR,1225.67,169.86,3.96,28.6,7.2,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
LU,FOR,1319.23,177.69,3.92,29.11,7.4,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
LV,FOR,326.23,52.73,0.55,3.4,6.2,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
LV,FOR,367.25,55.2,0.48,3.19,6.7,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
LV,FOR,340.39,50.89,0.6,4.02,6.7,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
LV,FOR,322.6,58.21,0.55,3.05,5.5,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
LV,FOR,315.02,50.44,0.54,3.36,6.2,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
LV,FOR,384.94,70.12,0.57,3.13,5.5,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
LV,FOR,337.16,64.43,0.62,3.24,5.2,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
LV,FOR,445.49,76.99,0.66,3.81,5.8,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
LV,FOR,399.03,56.21,0.2,1.42,7.1,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
LV,FOR,611.14,67.79,0.23,2.06,9.0,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
LV,FOR,533.41,91.22,0.62,3.65,5.8,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
LV,FOR,575.07,93.62,0.78,4.8,6.1,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
LV,FOR,557.12,102.78,0.83,4.5,5.4,Λετονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
MT,FOR,1023.8,126.15,0.56,4.58,8.1,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
MT,FOR,999.5,124.77,0.64,5.15,8.0,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
MT,FOR,880.14,121.11,0.67,4.86,7.3,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
MT,FOR,875.34,132.59,0.71,4.71,6.6,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
MT,FOR,913.84,128.87,0.73,5.21,7.1,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
MT,FOR,866.36,134.58,0.93,6.0,6.4,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
MT,FOR,888.39,137.95,1.06,6.85,6.4,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
MT,FOR,880.32,147.61,1.11,6.61,6.0,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
MT,FOR,743.65,109.03,0.29,1.99,6.8,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
MT,FOR,900.17,123.34,0.43,3.17,7.3,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
MT,FOR,838.69,139.92,0.96,5.74,6.0,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
MT,FOR,881.92,149.01,1.19,7.04,5.9,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
MT,FOR,957.17,146.98,1.24,8.1,6.5,Μάλτα,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
NL,FOR,697.29,69.74,1.0,9.97,10.0,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
NL,FOR,676.43,67.93,0.97,9.67,10.0,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
NL,FOR,660.9,66.73,0.96,9.55,9.9,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
NL,FOR,666.7,66.25,0.95,9.58,10.1,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
NL,FOR,674.25,67.76,0.99,9.8,10.0,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
NL,FOR,836.74,83.83,1.07,10.73,10.0,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
NL,FOR,820.48,82.68,1.09,10.82,9.9,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
NL,FOR,833.36,85.9,1.13,10.95,9.7,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
NL,FOR,653.52,67.88,0.38,3.63,9.6,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
NL,FOR,792.04,77.65,0.62,6.36,10.2,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
NL,FOR,818.24,82.42,1.21,12.05,9.9,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
NL,FOR,848.3,87.75,1.3,12.54,9.7,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
NL,FOR,929.51,98.65,1.27,11.99,9.4,Ολλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
PL,FOR,710.26,73.51,0.18,1.73,9.7,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
PL,FOR,611.32,71.0,0.22,1.9,8.6,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
PL,FOR,472.84,46.33,0.25,2.54,10.2,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
PL,FOR,484.81,53.29,0.27,2.42,9.1,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
PL,FOR,494.19,52.71,0.27,2.57,9.4,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
PL,FOR,540.43,53.55,0.29,2.9,10.1,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
PL,FOR,563.21,58.67,0.3,2.93,9.6,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
PL,FOR,568.63,56.99,0.32,3.24,10.0,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
PL,FOR,535.33,52.44,0.15,1.49,10.2,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
PL,FOR,547.14,51.45,0.16,1.71,10.6,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
PL,FOR,593.71,56.83,0.29,2.98,10.4,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
PL,FOR,632.91,68.84,0.33,3.06,9.2,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
PL,FOR,689.55,78.43,0.36,3.18,8.8,Πολωνία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
PT,FOR,442.19,55.66,0.09,0.74,7.9,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
PT,FOR,439.71,40.48,0.09,1.03,10.9,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
PT,FOR,580.7,65.56,0.1,0.88,8.9,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
PT,FOR,628.17,79.31,0.12,0.92,7.9,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
PT,FOR,480.61,66.89,0.12,0.84,7.2,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
PT,FOR,500.4,62.7,0.15,1.17,8.0,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
PT,FOR,538.53,69.59,0.16,1.22,7.7,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
PT,FOR,655.91,86.26,0.2,1.52,7.6,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
PT,FOR,604.69,73.89,0.05,0.4,8.2,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
PT,FOR,654.91,73.83,0.07,0.58,8.9,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
PT,FOR,755.06,102.27,0.17,1.29,7.4,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
PT,FOR,755.8,111.0,0.22,1.47,6.8,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
PT,FOR,884.63,124.15,0.23,1.61,7.1,Πορτογαλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
RO,FOR,427.15,38.69,0.04,0.42,11.0,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
RO,FOR,369.07,39.51,0.05,0.45,9.3,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
RO,FOR,363.47,38.24,0.05,0.49,9.5,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
RO,FOR,389.01,45.89,0.05,0.43,8.5,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
RO,FOR,374.58,46.17,0.05,0.43,8.1,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
RO,FOR,471.02,58.43,0.05,0.44,8.1,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
RO,FOR,418.75,59.55,0.06,0.45,7.0,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
RO,FOR,453.6,63.28,0.08,0.58,7.2,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
RO,FOR,443.3,60.39,0.02,0.15,7.3,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
RO,FOR,544.65,74.28,0.05,0.35,7.3,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
RO,FOR,730.14,108.37,0.08,0.52,6.7,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
RO,FOR,692.06,101.99,0.1,0.67,6.8,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
RO,FOR,733.41,118.81,0.12,0.72,6.2,Ρουμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
SE,FOR,588.89,75.3,0.86,6.73,7.8,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
SE,FOR,645.96,91.99,0.83,5.81,7.0,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
SE,FOR,508.79,59.93,0.83,7.06,8.5,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
SE,FOR,1479.65,162.29,1.76,16.02,9.1,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
SE,FOR,1504.05,180.56,1.51,12.62,8.3,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
SE,FOR,1341.25,166.84,1.42,11.39,8.0,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
SE,FOR,1174.72,123.4,0.34,3.2,9.5,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
SE,FOR,1119.51,118.19,0.43,4.05,9.5,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
SE,FOR,1242.52,146.63,1.23,10.41,8.5,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
SE,FOR,1466.67,154.43,1.53,14.56,9.5,Σουηδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
SI,FOR,282.96,48.39,1.01,5.91,5.8,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
SI,FOR,257.69,47.63,1.11,6.02,5.4,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
SI,FOR,263.76,48.32,1.09,5.96,5.5,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
SI,FOR,277.75,46.42,1.17,7.01,6.0,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
SI,FOR,283.26,46.41,1.18,7.2,6.1,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
SI,FOR,272.76,48.69,1.24,6.96,5.6,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
SI,FOR,302.5,52.54,1.3,7.49,5.8,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
SI,FOR,300.06,54.71,1.3,7.13,5.5,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
SI,FOR,201.43,30.39,0.5,3.31,6.6,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
SI,FOR,415.87,68.44,0.91,5.52,6.1,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
SI,FOR,425.25,72.54,1.35,7.9,5.9,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
SI,FOR,473.03,88.58,1.8,9.6,5.3,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
SI,FOR,477.33,92.23,2.01,10.39,5.2,Σλοβενία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
SK,FOR,601.13,76.15,0.44,3.48,7.9,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
SK,FOR,504.71,68.29,0.35,2.59,7.4,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
SK,FOR,478.16,72.8,0.35,2.29,6.6,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
SK,FOR,550.5,73.38,0.41,3.11,7.5,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
SK,FOR,482.8,74.28,0.46,2.98,6.5,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
SK,FOR,454.29,73.76,0.58,3.56,6.2,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
SK,FOR,449.47,71.68,0.71,4.43,6.3,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
SK,FOR,470.04,75.15,0.81,5.04,6.3,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
SK,FOR,354.49,65.14,0.15,0.83,5.4,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
SK,FOR,444.86,74.06,0.26,1.53,6.0,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
SK,FOR,533.38,96.5,0.55,3.06,5.5,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
SK,FOR,619.56,105.66,0.73,4.26,5.9,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
SK,FOR,683.22,118.13,0.81,4.66,5.8,Σλοβακία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
